#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:cs2_ncdm[0]           22:delta_ncdm[1]         23:theta_ncdm[1]         24:shear_ncdm[1]         25:cs2_ncdm[1]        
       1.321470890144e+02       3.589649264495e-04       1.078402191092e-01       1.141327812466e-01       1.223466421797e-02       2.993920412775e-02       1.806420723188e-04       5.989698586074e-03       8.698909326650e-02       1.140603244644e-01       8.147902183555e-02       8.123502568310e-02      -1.910361687639e-01      -4.641862781789e-03      -4.545681383557e-02      -1.403388070816e+01       9.050520210722e-02       1.388834941891e-01      -9.525236724001e-02      -4.536176068301e-02       3.329438669790e-01      -1.335964017890e+01      -4.026612831347e-03       1.389498887874e-03       1.622278110069e-04 
       1.329838854438e+02       3.617085162617e-04      -1.849712748172e-02       1.146333413910e-01       1.249341970159e-02       3.061407015122e-02       1.876948552592e-04       6.124775307085e-03      -7.710650862357e-03       1.145786255963e-01       8.181185396850e-02       8.156073507018e-02      -1.849294978640e-01      -3.964422404123e-03      -4.706679676608e-02      -1.410863510755e+01       9.049936348231e-02       1.431816319299e-01      -9.456996529458e-02      -4.697708126707e-02       3.329377289913e-01      -1.343215331980e+01      -4.025595317369e-03       1.377547213805e-03       1.597756373523e-04 
       1.338206818732e+02       3.644580285521e-04      -1.452979023780e-01       1.149215036438e-01       1.273392475686e-02       3.124634754041e-02       1.946609118120e-04       6.251336194212e-03      -1.027733022672e-01       1.148856732174e-01       8.213621746666e-02       8.188058645262e-02      -1.796175135716e-01      -3.260059962128e-03      -4.837557459465e-02      -1.418340492905e+01       9.050003009352e-02       1.467318781238e-01      -9.386708243800e-02      -4.829204577866e-02       3.329315429511e-01      -1.350464893077e+01      -4.024476641175e-03       1.365751934535e-03       1.573735176764e-04 
       1.346145205816e+02       3.670718663173e-04      -2.658050438467e-01       1.149990210137e-01       1.294432533706e-02       3.180483024005e-02       2.011687685292e-04       6.363134285053e-03      -1.931326841261e-01       1.149822027135e-01       8.243547599408e-02       8.217797606980e-02      -1.753404239431e-01      -2.570921925339e-03      -4.932545057922e-02      -1.425435739271e+01       9.050652459160e-02       1.493796229821e-01      -9.318514146903e-02      -4.924855402230e-02       3.329256280760e-01      -1.357341446113e+01      -4.023324249838e-03       1.354704771267e-03       1.551397973579e-04 
       1.354083592900e+02       3.696910341175e-04      -3.863195054189e-01       1.148866586152e-01       1.313642865880e-02       3.232096447049e-02       2.075538449143e-04       6.466463911592e-03      -2.835129540073e-01       1.148896320031e-01       8.272595255268e-02       8.246890704819e-02      -1.718276317634e-01      -1.865328973963e-03      -4.998091509849e-02      -1.432533660421e+01       9.051857975429e-02       1.513026803613e-01      -9.249223065044e-02      -4.991136761354e-02       3.329196664203e-01      -1.364217897974e+01      -4.022085331069e-03       1.343794575493e-03       1.529488783859e-04 
       1.362021979984e+02       3.723155319626e-04      -5.066429496164e-01       1.145853877317e-01       1.330900988850e-02       3.279231607362e-02       2.137841588688e-04       6.560837823241e-03      -3.737660372296e-01       1.146089889865e-01       8.300715183814e-02       8.275283759467e-02      -1.690966328458e-01      -1.147258841613e-03      -5.033407560395e-02      -1.439634854504e+01       9.053604821887e-02       1.524823433193e-01      -9.179217200307e-02      -5.027256269052e-02       3.329136566371e-01      -1.371094937373e+01      -4.020762015593e-03       1.333019518073e-03       1.507997174766e-04 
       1.369960367068e+02       3.749453598626e-04      -6.265781675725e-01       1.140964834208e-01       1.346064163199e-02       3.321598047213e-02       2.198198106800e-04       6.645674527437e-03      -4.637446869107e-01       1.141416132536e-01       8.327862110961e-02       8.302924831330e-02      -1.671605734691e-01      -4.207771048415e-04      -5.037933421068e-02      -1.446739901201e+01       9.055878101503e-02       1.529042632577e-01      -9.108887409888e-02      -5.032650461747e-02       3.329075975584e-01      -1.377973233030e+01      -4.019356390649e-03       1.322377778686e-03       1.486913023356e-04 
       1.377898754152e+02       3.775805178276e-04      -7.459293928882e-01       1.134215847706e-01       1.358999810422e-02       3.358878926156e-02       2.256188160679e-04       6.720339697087e-03      -5.533027510128e-01       1.134890793439e-01       8.353994480738e-02       8.329764176909e-02      -1.660281687382e-01       3.099911557466e-04      -5.011339054977e-02      -1.453849361712e+01       9.058662830724e-02       1.525585337562e-01      -9.038630453072e-02      -5.006985088352e-02       3.329014881635e-01      -1.384853433502e+01      -4.017870500567e-03       1.311867546599e-03       1.466226505709e-04 
       1.383769439393e+02       3.795327278683e-04      -8.337036826647e-01       1.128039791474e-01       1.367095429850e-02       3.383013471409e-02       2.297375450031e-04       6.768684718879e-03      -6.191780748174e-01       1.128885285895e-01       8.372644790878e-02       8.349069026679e-02      -1.657103086180e-01       8.507308989222e-04      -4.971586348812e-02      -1.459110188325e+01       9.061042359805e-02       1.518057329933e-01      -8.986955156243e-02      -4.967955648092e-02       3.328969371801e-01      -1.389943151431e+01      -4.016721187155e-03       1.304178431467e-03       1.451178333660e-04 
       1.388372734477e+02       3.810655249634e-04      -9.021807441672e-01       1.122498697734e-01       1.372599129188e-02       3.399862385263e-02       2.328687740603e-04       6.802441814693e-03      -6.705779334657e-01       1.123481135281e-01       8.386855961214e-02       8.363869359809e-02      -1.657703231795e-01       1.273688486924e-03      -4.928491273656e-02      -1.463237318543e+01       9.063094124684e-02       1.509192121450e-01      -8.946721943895e-02      -4.925447753618e-02       3.328933488792e-01      -1.393935209921e+01      -4.015790576603e-03       1.298198428105e-03       1.439524849097e-04 
       1.392976029560e+02       3.826001143452e-04      -9.703112218771e-01       1.116348786520e-01       1.377405713765e-02       3.414921865984e-02       2.359227559418e-04       6.832619991526e-03      -7.217242218267e-01       1.117470954930e-01       8.400696604367e-02       8.378364212145e-02      -1.661016438624e-01       1.694842422565e-03      -4.874964397789e-02      -1.467366346665e+01       9.065306043662e-02       1.497725746259e-01      -8.906825300520e-02      -4.872524464795e-02       3.328897430129e-01      -1.397928384755e+01      -4.014834505389e-03       1.292261242872e-03       1.427997773270e-04 
       1.396708878554e+02       3.838458411827e-04      -1.025278915394e+00       1.110918165472e-01       1.380785503667e-02       3.425851141689e-02       2.383419742056e-04       6.854526552803e-03      -7.629940266510e-01       1.112155610063e-01       8.411643831836e-02       8.389888137316e-02      -1.665688334040e-01       2.034479991687e-03      -4.823948432610e-02      -1.470716069902e+01       9.067215308642e-02       1.486523017575e-01      -8.874773473869e-02      -4.822009280070e-02       3.328868059982e-01      -1.401167387431e+01      -4.014040802093e-03       1.287477938499e-03       1.418741986495e-04 
       1.400441727547e+02       3.850927465798e-04      -1.079974921999e+00       1.105093264322e-01       1.383665143177e-02       3.435628479635e-02       2.407026234907e-04       6.874129116258e-03      -8.040644020470e-01       1.106447715626e-01       8.422340760220e-02       8.401201408836e-02      -1.672129750547e-01       2.371971910994e-03      -4.766170182712e-02      -1.474067156842e+01       9.069226332680e-02       1.473621654242e-01      -8.843035209461e-02      -4.764741208931e-02       3.328838572801e-01      -1.404407257219e+01      -4.013230794122e-03       1.282722376824e-03       1.409567256222e-04 
       1.404174576541e+02       3.863408305375e-04      -1.134379860518e+00       1.098877041060e-01       1.386022712841e-02       3.444222203990e-02       2.429994933239e-04       6.891364217116e-03      -8.449208762233e-01       1.100350212260e-01       8.432784655906e-02       8.412299774336e-02      -1.680330652248e-01       2.706893479492e-03      -4.701690518927e-02      -1.477419657945e+01       9.071337601417e-02       1.459030543670e-01      -8.811651542702e-02      -4.700780541795e-02       3.328808967975e-01      -1.407648061592e+01      -4.012404701481e-03       1.277994382525e-03       1.400472677824e-04 
       1.407907425534e+02       3.875900930570e-04      -1.188474492461e+00       1.092272582532e-01       1.387853044361e-02       3.451596355606e-02       2.452297884495e-04       6.906159876401e-03      -8.855490834517e-01       1.093866153873e-01       8.442972859058e-02       8.423179193026e-02      -1.690278807790e-01       3.038822043237e-03      -4.630580656137e-02      -1.480773622442e+01       9.073547461133e-02       1.442760690975e-01      -8.780662901891e-02      -4.630197747309e-02       3.328779244942e-01      -1.410889849792e+01      -4.011562693000e-03       1.273293765173e-03       1.391457359006e-04 
       1.411640274527e+02       3.888405341392e-04      -1.242239735863e+00       1.085283121914e-01       1.389153165880e-02       3.457726586301e-02       2.473907012734e-04       6.918467362038e-03      -9.259347744104e-01       1.086998740233e-01       8.452902753586e-02       8.433835644480e-02      -1.701959888059e-01       3.367340227195e-03      -4.552921984778e-02      -1.484129098915e+01       9.075854388028e-02       1.424825283212e-01      -8.750109567599e-02      -4.553073579689e-02       3.328749403186e-01      -1.414132686108e+01      -4.010704981355e-03       1.268620349584e-03       1.382520419605e-04 
       1.415373123521e+02       3.900921537851e-04      -1.295656664623e+00       1.077912012021e-01       1.389914970491e-02       3.462596994128e-02       2.494786238255e-04       6.928254820744e-03      -9.660638155745e-01       1.079751297621e-01       8.462572018144e-02       8.444265302052e-02      -1.715357417566e-01       3.692034074837e-03      -4.468805896269e-02      -1.487486134771e+01       9.078256745185e-02       1.405239592981e-01      -8.720031155843e-02      -4.469498660539e-02       3.328719442241e-01      -1.417376619853e+01      -4.009831737573e-03       1.263973948618e-03       1.373660991396e-04 
       1.420941304141e+02       3.919613480699e-04      -1.374649376719e+00       1.066215159850e-01       1.390031628360e-02       3.467482062608e-02       2.524500128770e-04       6.938093685384e-03      -1.025415965493e+00       1.068241860467e-01       8.476506298631e-02       8.459393314125e-02      -1.738490356231e-01       4.168385805900e-03      -4.331557911963e-02      -1.492496724370e+01       9.082014335944e-02       1.372996466339e-01      -8.676131165071e-02      -4.333068763915e-02       3.328674528009e-01      -1.422217665419e+01      -4.008500709424e-03       1.257092869355e-03       1.360587839407e-04 
       1.426509484762e+02       3.938331647600e-04      -1.452763855612e+00       1.053689063068e-01       1.388907989987e-02       3.469462424578e-02       2.552407863789e-04       6.942121950630e-03      -1.084119971757e+00       1.055906603055e-01       8.489849053482e-02       8.473996378566e-02      -1.765330461940e-01       4.633992030604e-03      -4.180545598876e-02      -1.497511037945e+01       9.085975542571e-02       1.337186991190e-01      -8.633502629879e-02      -4.182885213778e-02       3.328629346541e-01      -1.427061454670e+01      -4.007136159971e-03       1.250270903771e-03       1.347682457846e-04 
       1.432077665382e+02       3.957076038591e-04      -1.529939430206e+00       1.040346463515e-01       1.386525248745e-02       3.468480048655e-02       2.578407497836e-04       6.940223367455e-03      -1.142130518699e+00       1.042758149452e-01       8.502594190771e-02       8.488063060420e-02      -1.795798095031e-01       5.087553103886e-03      -4.016188378420e-02      -1.502529221839e+01       9.090135123472e-02       1.297887010676e-01      -8.592270226572e-02      -4.019364841648e-02       3.328583897045e-01      -1.431908163920e+01      -4.005738704297e-03       1.243507461932e-03       1.334942107456e-04 
