#scalar perturbations for mode k = 1.000000000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:cs2_ncdm[0]           22:delta_ncdm[1]         23:theta_ncdm[1]         24:shear_ncdm[1]         25:cs2_ncdm[1]        
       9.015410983576e-01       1.981857732495e-06      -1.196920447721e+00       2.695034118517e-05       8.317522906417e-11       2.079380726604e-10       3.610017408653e-18       4.158761453209e-11      -8.976903357911e-01       2.695034118519e-05       5.982879525988e-01       7.007739377530e-01      -1.196920447692e+00       2.695024355263e-05       3.239735185288e-06      -8.976903358368e-01       2.695054436109e-05      -2.710257949359e-05      -3.011187018588e-10       3.243076439651e-06       3.333333213078e-01      -2.637685980627e-05      -2.869409779994e-10       3.052906003643e-06       3.137273824742e-01 
       9.560930956325e-01       2.101902949441e-06      -1.197027890568e+00       2.858075846825e-05       9.921617017794e-11       2.480404254448e-10       4.843709826009e-18       4.960808508897e-11      -8.977709179263e-01       2.858075846826e-05       5.983049660978e-01       7.007475819300e-01      -1.197027890531e+00       2.858064199944e-05       3.643643183244e-06      -8.977709179842e-01       2.858100077487e-05      -3.048002204036e-05      -3.591454428321e-10       3.647400985515e-06       3.333333198069e-01      -2.957443927945e-05      -3.402041226241e-10       3.408088051826e-06       3.114129951746e-01 
       1.010645092907e+00       2.221967352939e-06      -1.197139904130e+00       3.021112704346e-05       1.171990972820e-10       2.929977432049e-10       6.393960566267e-18       5.859954864098e-11      -8.978549280975e-01       3.021112704348e-05       5.983228585024e-01       7.007201130755e-01      -1.197139904084e+00       3.021098945689e-05       4.071268237533e-06      -8.978549281698e-01       3.021141320364e-05      -3.405544451985e-05      -4.241837771906e-10       4.075467040984e-06       3.333333182174e-01      -3.294096836497e-05      -3.993005669927e-10       3.778381799074e-06       3.089953357803e-01 
       1.065197090182e+00       2.342051681442e-06      -1.197256369031e+00       3.184144598594e-05       1.372354541980e-10       3.430886354951e-10       8.318204867168e-18       6.861772709902e-11      -8.979422767734e-01       3.184144598596e-05       5.983415908225e-01       7.006915610321e-01      -1.197256368974e+00       3.184128486915e-05       4.522609561552e-06      -8.979422768626e-01       3.184178099067e-05      -3.782878714563e-05      -4.966331831070e-10       4.527273829385e-06       3.333333165394e-01      -3.647412790116e-05      -4.644332322830e-10       4.162942535485e-06       3.064798432510e-01 
       1.119749087457e+00       2.462156654754e-06      -1.197377139043e+00       3.347171370283e-05       1.594367766396e-10       3.985919415991e-10       1.068046615649e-17       7.971838831982e-11      -8.980328542823e-01       3.347171370286e-05       5.983611278642e-01       7.006619623564e-01      -1.197377138973e+00       3.347152651233e-05       4.997666373324e-06      -8.980328543913e-01       3.347210281103e-05      -4.179998750698e-05      -5.768930468019e-10       5.002820538426e-06       3.333333147728e-01      -4.017165098492e-05      -5.357873375207e-10       4.560914517419e-06       3.038720913579e-01 
       1.187843588443e+00       2.612107654594e-06      -1.197533760370e+00       3.550662175846e-05       1.903570405740e-10       4.758926014350e-10       1.435229748992e-17       9.517852028699e-11      -8.981503202775e-01       3.550662175850e-05       5.983865768575e-01       7.006235898656e-01      -1.197533760282e+00       3.550639825326e-05       5.623931868135e-06      -8.981503204155e-01       3.550708618735e-05      -4.703457026676e-05      -6.886435729740e-10       5.629731890997e-06       3.333333124432e-01      -4.501437511833e-05      -6.338377618252e-10       5.075190827600e-06       3.004961328769e-01 
       1.255938089429e+00       2.762093236079e-06      -1.197696631563e+00       3.754144611432e-05       2.250418889837e-10       5.626047224591e-10       1.897188017434e-17       1.125209444918e-10      -8.982724736724e-01       3.754144611438e-05       5.984131398943e-01       7.005837010960e-01      -1.197696631453e+00       3.754118187185e-05       6.287146130273e-06      -8.982724738448e-01       3.754199499559e-05      -5.257721004865e-05      -8.139623369881e-10       6.293630086875e-06       3.333333099753e-01      -5.010564747394e-05      -7.421290337093e-10       5.607337672975e-06       2.969964242117e-01 
       1.324032590415e+00       2.912114677869e-06      -1.197865490759e+00       3.957618430247e-05       2.637089165541e-10       6.592722913853e-10       2.471223929886e-17       1.318544582771e-10      -8.983991180694e-01       3.957618430254e-05       5.984407392467e-01       7.005423615113e-01      -1.197865490623e+00       3.957587464474e-05       6.987307378161e-06      -8.983991182823e-01       3.957682728778e-05      -5.842777184446e-05      -9.536255017091e-10       6.994513328766e-06       3.333333073691e-01      -5.544154339228e-05      -8.609062906986e-10       6.155678677025e-06       2.933841776682e-01 
       1.392127091400e+00       3.062173214660e-06      -1.198040099101e+00       4.161083457907e-05       3.065759831922e-10       7.664399579804e-10       3.176639823441e-17       1.532879915961e-10      -8.985300743256e-01       4.161083457917e-05       5.984692895722e-01       7.004996308239e-01      -1.198040098934e+00       4.161047457255e-05       7.724413907348e-06      -8.985300745858e-01       4.161158183962e-05      -6.458611671731e-05      -1.108408995198e-09       7.732379975401e-06       3.333333046243e-01      -6.101835464783e-05      -9.903734087725e-10       6.718554188256e-06       2.896705662140e-01 
       1.460221592386e+00       3.212270037937e-06      -1.198220175321e+00       4.364539349722e-05       3.538612042163e-10       8.846530105408e-10       4.034849912793e-17       1.769306021082e-10      -8.986651314906e-01       4.364539349733e-05       5.984987150998e-01       7.004555793488e-01      -1.198220175119e+00       4.364497795256e-05       8.498464026739e-06      -8.986651318055e-01       4.364625572328e-05      -7.105210032571e-05      -1.279088475833e-09       8.507228275178e-06       3.333333017409e-01      -6.683259944885e-05      -1.130694170002e-09       7.294331013455e-06       2.858666403640e-01 
       1.528316093372e+00       3.362406296849e-06      -1.198405486212e+00       4.567985912359e-05       4.057829792749e-10       1.014457448187e-09       5.069493222033e-17       2.028914896375e-10      -8.988041146591e-01       4.567985912374e-05       5.985289317178e-01       7.004102653857e-01      -1.198405485970e+00       4.567938259546e-05       9.309455928294e-06      -8.988041150370e-01       4.568084752406e-05      -7.782557518397e-05      -1.466439361244e-09       9.319056493742e-06       3.333332987187e-01      -7.288103095922e-05      -1.281993726311e-09       7.881411440007e-06       2.819832543189e-01 
       1.596410594358e+00       3.512583099182e-06      -1.198595750097e+00       4.771422727162e-05       4.625599678284e-10       1.156399919571e-09       6.306546446580e-17       2.312799839142e-10      -8.989468125726e-01       4.771422727180e-05       5.985598693541e-01       7.003637593518e-01      -1.198595749808e+00       4.771368405851e-05       1.015738763476e-05      -8.989468130224e-01       4.771535357354e-05      -8.490638795706e-05      -1.671236768300e-09       1.016786251690e-05       3.333332955577e-01      -7.916063755619e-05      -1.444360197722e-09       8.478240773868e-06       2.780310014042e-01 
       1.684965459097e+00       3.707945943814e-06      -1.198850237771e+00       5.035971345128e-05       5.440197770017e-10       1.360049442504e-09       8.265170484208e-17       2.720098885009e-10      -8.991376783285e-01       5.035971345152e-05       5.986010451458e-01       7.003015849209e-01      -1.198850237413e+00       5.035907456582e-05       1.131535048923e-05      -8.991376788866e-01       5.036103748366e-05      -9.457424851186e-05      -1.964942153653e-09       1.132701941807e-05       3.333332912388e-01      -8.766834495801e-05      -1.672150382582e-09       9.266513443969e-06       2.728050686629e-01 
       1.773520323836e+00       3.903381406925e-06      -1.199112178960e+00       5.300502300867e-05       6.345434529508e-10       1.586358632377e-09       1.068350322465e-16       3.172717264754e-10      -8.993341342203e-01       5.300502300898e-05       5.986431490151e-01       7.002376251985e-01      -1.199112178520e+00       5.300427781033e-05       1.253577843326e-05      -8.993341349053e-01       5.300656661741e-05      -1.047612711724e-04      -2.291167430901e-09       1.254870569530e-05       3.333332866845e-01      -9.655683498920e-05      -1.918776651088e-09       1.006556836504e-05       2.675016823801e-01 
       1.862075188576e+00       4.098891629695e-06      -1.199381095762e+00       5.565014964380e-05       7.346141354329e-10       1.836535338582e-09       1.363837076765e-16       3.673070677164e-10      -8.995358218215e-01       5.565014964419e-05       5.986860186318e-01       7.001719996547e-01      -1.199381095227e+00       5.564928692714e-05       1.381866659119e-05      -8.995358226537e-01       5.565193581079e-05      -1.154670970537e-04      -2.651615294049e-09       1.383291660546e-05       3.333332818944e-01      -1.058212325772e-04      -2.184184760258e-09       1.087241565145e-05       2.621413397734e-01 
       1.950630053315e+00       4.294478649863e-06      -1.199656506425e+00       5.829508562033e-05       8.447158042533e-10       2.111789510633e-09       1.721479500042e-16       4.223579021266e-10      -8.997423798191e-01       5.829508562083e-05       5.987295007352e-01       7.001048287221e-01      -1.199656505781e+00       5.829409361442e-05       1.516401040016e-05      -8.997423808211e-01       5.829713846202e-05      -1.266913575393e-04      -3.047987566933e-09       1.517964758840e-05       3.333332768683e-01      -1.154572695279e-04      -2.468241013678e-09       1.168425412921e-05       2.567432642620e-01 
       2.039184918054e+00       4.490144406199e-06      -1.199937928264e+00       6.093982160047e-05       9.653332812160e-10       2.413333203040e-09       2.150642559685e-16       4.826666406080e-10      -8.999534461981e-01       6.093982160112e-05       5.987734560692e-01       7.000362330672e-01      -1.199937927495e+00       6.093868796830e-05       1.657180508194e-05      -8.999534473947e-01       6.094216636647e-05      -1.384336740768e-04      -3.481985163406e-09       1.658889365912e-05       3.333332716057e-01      -1.254612456581e-04      -2.770740302515e-09       1.249847888745e-05       2.513253383161e-01 
       2.127739782793e+00       4.685890742958e-06      -1.200224962191e+00       6.358435121215e-05       1.096952309534e-09       2.742380773834e-09       2.661597642099e-16       5.484761547669e-10      -9.001687216431e-01       6.358435121280e-05       5.988177433273e-01       6.999663124556e-01      -1.200224961278e+00       6.358306305014e-05       1.804204522426e-05      -9.001687230612e-01       6.358701428379e-05      -1.506936647197e-04      -3.955308194468e-09       1.806064961184e-05       3.333332661064e-01      -1.358299913359e-04      -3.091414185725e-09       1.331268561585e-05       2.459040659233e-01 
       2.216294647533e+00       4.881719414293e-06      -1.200517163832e+00       6.622866422525e-05       1.240059457448e-09       3.100148643620e-09       3.265566081035e-16       6.200297287239e-10      -9.003878728741e-01       6.622866422684e-05       5.988622464058e-01       6.998951779742e-01      -1.200517162758e+00       6.622720806265e-05       1.957472498880e-05      -9.003878745432e-01       6.623167311411e-05      -1.634709394749e-04      -4.469655794145e-09       1.959490946626e-05       3.333332603700e-01      -1.465608196763e-04      -3.429938589909e-09       1.412467115147e-05       2.404945607086e-01 
       2.338349829572e+00       5.151768110295e-06      -1.200927660770e+00       6.987295006004e-05       1.457033047208e-09       3.642582618021e-09       4.273191489814e-16       7.285165236041e-10      -9.006957455776e-01       6.987295006287e-05       5.989237253293e-01       6.997953223919e-01      -1.200927659438e+00       6.987123921567e-05       2.178954594147e-05      -9.006957476453e-01       6.987648276360e-05      -1.819289627609e-04      -5.248954956939e-09       2.181201375802e-05       3.333332520744e-01      -1.619405017681e-04      -3.925089936252e-09       1.523652723810e-05       2.330830355324e-01 
       2.460405011612e+00       5.421980493019e-06      -1.201346241150e+00       7.351678137812e-05       1.698036084241e-09       4.245090210603e-09       5.516113024264e-16       8.490180421206e-10      -9.010096808624e-01       7.351678138180e-05       5.989851284987e-01       6.996935942082e-01      -1.201346239517e+00       7.351478769473e-05       2.412295716348e-05      -9.010096833961e-01       7.352089525560e-05      -2.013678765724e-04      -6.113858693106e-09       2.414783031971e-05       3.333332433267e-01      -1.779991486235e-04      -4.452341941256e-09       1.633574438745e-05       2.257515328255e-01 
